이름,주소,전화번호,위도,경도
손길,"강원특별자치도 철원군 갈말읍 동온동길 7, 1층",,38.14525091,127.2996703
커피홀베이커리 철원동송점,"강원특별자치도 철원군 동송읍 금학로 222, 윤가정의원",,38.20838606,127.2182135
이디야신철원터미널점,"강원특별자치도 철원군 갈말읍 삼부연로 9, 2동 1-2층",033-452-1945,38.14531548,127.3088974
쥬씨철원와수점,강원특별자치도 철원군 서면 와수로173번길 18,033-458-0809,38.23905221,127.4374872
메가커피철원문혜리점,강원특별자치도 철원군 갈말읍 태봉로 1532,,38.18549414,127.3206236
커피마마동송점,"강원특별자치도 철원군 동송읍 이평2로8번길 19, 1층",033-455-0504,38.20532645,127.2206176
더벤티 동송터미널점,강원특별자치도 철원군 동송읍 금학로 212,033-455-9412,38.20767036,127.2187576
DMZ농부카페&농산물판매,강원특별자치도 철원군 김화읍 생창길 482-1,033-458-3859,38.27056883,127.4484182
멍모닝멍나잇,"강원특별자치도 철원군 동송읍 북원로 1329, 1층 102호",,38.20137944,127.2288048
철새마을,"강원특별자치도 철원군 동송읍 양지2길 15-21, 국제두루미센터 3층",,38.26783118,127.2832334
메가엠지씨커피 철원동송점,"강원특별자치도 철원군 동송읍 금학로 210, 1층",033-452-2074,38.20754651,127.2188418
cafe page,강원특별자치도 철원군 동송읍 이평3로 154-5,,38.20297502,127.2238538
더 착한커피 사랑해,강원특별자치도 철원군 동송읍 금학로 248,,38.21051437,127.2168343
카페라도,강원특별자치도 철원군 갈말읍 두루미로 88,,38.18434068,127.3216257
BC800커피앤티,강원특별자치도 철원군 갈말읍 명성로158번길 33,033-452-6361,38.14626891,127.3098192
햇살좋은날,"강원특별자치도 철원군 철원읍 금학로330번길 12, 2층",033-455-0040,38.2168594,127.2140715
Prett salon,강원특별자치도 철원군 동송읍 이평1로9번길 1-1,,38.20627019,127.2169639
지.셈(G.SEM) 커피하우스,강원특별자치도 철원군 서면 와수로 194-1,,38.24384332,127.443605
258데이빗,"강원특별자치도 철원군 동송읍 금학로 81-8, 1층",,38.21835952,127.211064
타임리스,강원특별자치도 철원군 동송읍 이평1로 24,033-456-0307,38.20675498,127.2160736
콤마,"강원특별자치도 철원군 갈말읍 명성로158번길 28, cafe COMMA",,38.14598859,127.3094953
와수수 붕어빵,"강원특별자치도 철원군 서면 와수로173번길 19, 와수리터미널 1층",,38.2387701,127.4374039
이랑카페,강원특별자치도 철원군 갈말읍 명성로158번길 24,033-452-5711,38.14593986,127.3093546
쥬씨앤차얌 신철원점,강원특별자치도 철원군 갈말읍 삼부연로 11,,38.14537704,127.3091936
와수리커피,강원특별자치도 철원군 서면 아리랑로37번길 19,,38.24384495,127.4397968
그럼에도,"강원특별자치도 철원군 갈말읍 호국로 5177, 1층",,38.17869384,127.3280117
새록(SAEROK),"강원특별자치도 철원군 서면 와수로173번길 24-1, 1층",,38.23893831,127.4376648
카페공간,강원특별자치도 철원군 갈말읍 직탕길 26,,38.20792579,127.2707319
카페실버메이드,강원특별자치도 인제군 인제읍 인제로178번길 48,033-462-9587,38.0646191,128.1732228
자작나무 숲의 투데이,강원특별자치도 인제군 인제읍 자작나무숲길 770,,38.00886258,128.1950963
한자루체험농원(휴앤아크),"강원특별자치도 인제군 기린면 방동약수로 68, 1,2층",,37.94678747,128.388538
이디야 인제점,강원특별자치도 인제군 인제읍 인제로 200-1,,38.06864259,128.1714165
하늘빛풍차,강원특별자치도 인제군 북면 미시령로 1308,033-462-2700,38.20809625,128.3550575
달콤커피 인제점,강원특별자치도 인제군 북면 원통로168번길 1,,38.12210966,128.203497
커피홀 인제기린점,강원특별자치도 인제군 기린면 기린로 39-1,,37.95577358,128.3179433
설악휴게소 커피점,강원특별자치도 인제군 북면 설악로 3254,033-462-2779,38.13811863,128.2452765
할리스인제점,강원특별자치도 인제군 인제읍 인제로 198,,38.06898731,128.172441
카페 나무야,"강원특별자치도 인제군 인제읍 비봉로44번길 14, 2층",070-8888-7779,38.06515881,128.1733857
메가엠지씨커피 인제신남점,강원특별자치도 인제군 남면 신남로 28,,37.96584679,128.0778469
뒤란,"강원특별자치도 인제군 상남면 내린천로 2554, 1층",,37.87215024,128.2606249
컴포즈커피 강원원통점,"강원특별자치도 인제군 북면 원통로147번길 39-1, 1층",,38.12261246,128.2027458
시월오일,"강원특별자치도 인제군 기린면 내린천로 4028, 1층",,37.95572294,128.3175662
메가엠지씨커피 인제현리점,강원특별자치도 인제군 기린면 내린천로 4018,,37.95492822,128.316919
카페 자작,"강원특별자치도 인제군 인제읍 자작나무숲길 1195, 1,2층",,38.00590055,128.2386409
일레븐커피,강원특별자치도 인제군 인제읍 인제로 215,,38.07007554,128.1738244
휴크닉 옥수수카페,강원특별자치도 인제군 기린면 서호길 54-1,,37.93536018,128.3102745
곰배골길146·29,"강원특별자치도 인제군 인제읍 곰배골길 146-29, 1층",,38.01645628,128.3911711
서저울,"강원특별자치도 인제군 북면 원통로 36, 1~2층",033-463-1424,38.11170674,128.197724
류cafe,강원특별자치도 인제군 인제읍 자작나무숲길 824-31,,38.01152748,128.1789798
cafe na(카페 나),"강원특별자치도 인제군 남면 신남로58번길 6-2, 1층",,37.96471217,128.0870236
워니베이크샵,"강원특별자치도 인제군 북면 원통로147번길 44, 1층",,38.12370183,128.204298
다라니 커피,강원특별자치도 인제군 북면 사현동길 24,,38.15811281,128.2072884
하추리 카페,강원특별자치도 인제군 인제읍 하추로 187,,38.01962892,128.2817802
커피다,강원특별자치도 인제군 기린면 두루미길 7-48,,37.95026672,128.3391586
곰배령농산물&카페,강원특별자치도 인제군 인제읍 오작로 63,,38.01421367,128.3768304
예티커피,강원특별자치도 인제군 북면 미시령로 1150,033-462-7177,38.19737792,128.3433766
이디야 원통점,강원특별자치도 인제군 북면 금강로 5,033-461-8400,38.12138542,128.2082387
라이딩카페,강원특별자치도 인제군 상남면 내린천로 2541,033-461-6300,37.87194739,128.2627406
앤트리카페(Anne tree),강원특별자치도 고성군 죽왕면 자작도선사1길 18-1,,38.31025327,128.5416763
달달커피,"강원특별자치도 인제군 북면 원통로147번길 28-1, 1층",033-462-0123,38.12261246,128.2027458
백담역 카페,강원특별자치도 인제군 북면 만해로 390,,38.19453873,128.3437552
아니오니 베이커리카페,강원특별자치도 인제군 북면 만해로 204,,38.1925149,128.3239667
북끝서점,강원특별자치도 고성군 토성면 교암길 78-1,,38.28937997,128.546656
데코르 고성점,강원특별자치도 고성군 죽왕면 봉수대길 10-52,033-636-2083,38.31595499,128.5181115
햇살마을,"강원특별자치도 인제군 남면 자작나무숲길 444-62, 하늘내린도리안공원",033-463-6662,38.01152748,128.1789798
투썸플레이스 금강농협 죽왕점,강원특별자치도 고성군 죽왕면 동해대로 5889,,38.3277123,128.5240431
카페달홀,강원특별자치도 고성군 토성면 토성로 58,,38.25234009,128.5662658
옥란푸딩,강원특별자치도 고성군 토성면 토성로 123,,38.25634133,128.5603089
미태리 고성봉포점,강원특별자치도 고성군 토성면 토성로 63,,38.25247926,128.5652471
카페아야진,강원특별자치도 고성군 토성면 아야진북길 9,,38.2743821,128.548482
그레이클라우드커피,강원특별자치도 고성군 토성면 아야진해변길 200,,38.27997863,128.5523613
루트(ROUTE) 57,강원특별자치도 고성군 거진읍 거진항1길 57,,38.44775443,128.4637729
얼굴스,"강원특별자치도 고성군 죽왕면 문암항길 53, 다동",,38.30315242,128.5449332
고성빵가,"강원특별자치도 고성군 죽왕면 문암항길 53, 나동",,38.30315242,128.5449332
에이프레임,강원특별자치도 고성군 죽왕면 가향길 20-1,,38.37913723,128.4993467
요거프레소 강원공현진점,강원특별자치도 고성군 죽왕면 공현진해변길 59,,38.35408427,128.5104235
시크릿블루 카페&펜션,강원특별자치도 고성군 토성면 아야진북길 31-6,,38.27545138,128.5500628
헬로우씨카페,강원특별자치도 고성군 죽왕면 괘진길 53-11,,38.2956793,128.5474428
비치브런치카페,"강원특별자치도 고성군 토성면 동해대로 4856, 씨앤블루",033-637-3911,38.24609305,128.569354
카페스테이지,강원특별자치도 고성군 토성면 토성로 124-1,,38.2542531,128.5628989
봉포 아고라,강원특별자치도 고성군 토성면 토성로 20,,38.24869588,128.568018
브루잉(Brewing),강원특별자치도 고성군 토성면 봉포4길 32,,38.25218758,128.5603171
미송,강원특별자치도 고성군 토성면 인흥1길 22-10,,38.23580255,128.5502479
스테이165,"강원특별자치도 고성군 토성면 아야진해변길 165, 2층",,38.27727396,128.5527758
파스쿠찌 토성농협점,강원특별자치도 고성군 토성면 학사촌길 97,033-633-5839,38.25452048,128.5593972
파우제(PAUSE),강원특별자치도 고성군 토성면 아야진길 61-1,,38.27309036,128.5520652
씨유(CU) 고성해변점,강원특별자치도 고성군 거진읍 해오름해변길 63,,38.43403704,128.4550019
카페올라(olla),강원특별자치도 고성군 토성면 천진해변길 41,,38.26034582,128.5598324
카페노던,"강원특별자치도 고성군 죽왕면 동해대로 6090-22, 2층",,38.4197151,128.4622586
하늬라벤더팜,강원특별자치도 고성군 간성읍 꽃대마을길 175,033-681-0005,38.34881363,128.4145057
나무,강원특별자치도 고성군 간성읍 간성로 39-3,,38.38043228,128.4646466
달콤커피,강원특별자치도 고성군 토성면 천진해변길 7,033-631-1205,38.25739361,128.5599123
레이크오션 카페,강원특별자치도 고성군 토성면 잼버리동로 583-20,033-635-3006,38.23924221,128.5403377
온더버튼(on the button),강원특별자치도 고성군 죽왕면 괘진길 53-7,,38.2956793,128.5474428
보나테라(주),강원특별자치도 고성군 거진읍 거탄진로 19,,38.438158,128.4497266
커피생각,"강원특별자치도 고성군 거진읍 거진시장길 15, 거진전통시장",033-681-8593,38.44783776,128.453957
스타벅스 소노델피노점,강원특별자치도 고성군 토성면 미시령옛길 1153,033-636-8697,38.21311628,128.4934404
고성카페 라오라나,강원특별자치도 고성군 토성면 토성로 126,033-636-9077,38.25676938,128.5604118
헬로엠,강원특별자치도 고성군 죽왕면 공현진해변길 91-2,,38.35438522,128.5107391
비엔토테이크아웃,강원특별자치도 고성군 토성면 미시령옛길 1153,,38.21311628,128.4934404
까페바우,강원특별자치도 고성군 토성면 원암온천3길 24,,38.21368089,128.515725
DMZ전망대카페,강원특별자치도 고성군 현내면 통일전망대로 369,033-680-8483,38.57630459,128.382599
커피플랫폼 188,강원특별자치도 고성군 현내면 통일전망대로 455,,38.58464536,128.3746489
백도카페,강원특별자치도 고성군 죽왕면 문암항2길 13-1,,38.30236559,128.5461757
행복한 시간이 있는 곳,강원특별자치도 고성군 간성읍 고성중앙길 9,033-680-3603,38.38129724,128.4680442
제니정 스튜디오,강원특별자치도 고성군 죽왕면 자작도선사길 120-4,033-636-5679,38.30957092,128.5424495
스테이지알(stage.r),강원특별자치도 고성군 토성면 아야진해변길 25,,38.26881678,128.5562031
카페 달록,강원특별자치도 고성군 간성읍 간성로 51-11,033-681-0203,38.38043228,128.4646466
투썸플레이스 고성간성점,"강원특별자치도 고성군 간성읍 간성로 18, 1층",033-681-6662,38.37896662,128.473061
도자기별,강원특별자치도 고성군 토성면 토성로 68,,38.25300598,128.5649216
포레스트카페(For Rest cafe),강원특별자치도 고성군 죽왕면 순포로 4-21,,38.3139028,128.5197023
마추깡카페,"강원특별자치도 고성군 거진읍 해오름해변길 117, 2층",,38.43889946,128.4539336
모퉁이카페,강원특별자치도 양구군 양구읍 박수근로257번길 2-9,033-481-9040,38.09326428,127.982089
청춘크루즈 간이매점,"강원특별자치도 양구군 양구읍 박수근로 366-11, 야영장",,38.09207092,127.9840759
롤리폴리 양구지점,강원특별자치도 양구군 양구읍 양록길 103,,38.10660546,127.9898382
공차 강원양구점,강원특별자치도 양구군 양구읍 양록길 102,,38.10634692,127.989655
오롯이무드,강원특별자치도 양구군 양구읍 관공서로43번길 16,,38.10806099,127.989253
펀치스 11-2,강원특별자치도 양구군 해안면 땅굴로 11-2,,38.30659295,128.1262476
"디어, 예슬린",강원특별자치도 양구군 양구읍 해시계로 9,,38.10504507,127.9881016
아인53 만나,강원특별자치도 양구군 양구읍 성곡로 206,,38.13529143,127.9872669
리아숲 자연주의스토아,강원특별자치도 양구군 양구읍 함춘로 200,,38.12623589,127.9906931
무인카페&수제디저트,강원특별자치도 양구군 양구읍 중앙길 52,033-482-2349,38.10517975,127.9891072
하늘카페,"강원특별자치도 양구군 양구읍 금강산로 518-25, 양구군 장례식장(제2동)",033-481-4441,38.16335848,128.0132597
카페 방앗간,강원특별자치도 양구군 해안면 펀치볼로 1343,,38.28811569,128.1392419
카페 따 숲 1983,"강원특별자치도 양구군 양구읍 죽곡로73번길 1, 2층",,38.13597819,128.0097423
공감 카페,"강원특별자치도 양구군 양구읍 관공서로 38, 양구군청",033-480-2070,38.10998619,127.9899455
PC토랑,강원특별자치도 양구군 양구읍 중앙길 19,033-481-5858,38.10662259,127.9893983
헨리(Henry),강원특별자치도 양구군 양구읍 사명길 110,,38.10722453,127.9886312
커피한잔,"강원특별자치도 양구군 동면 금강산로 1701, 한솔장여관",033-482-7359,38.20281995,128.0439863
어셈블(Assemble),강원특별자치도 양구군 양구읍 우정로 129,033-481-3516,38.10228566,127.9901778
이디야,강원특별자치도 양구군 양구읍 중앙길 10,033-481-2221,38.10709246,127.9891665
DODO RELLA,강원특별자치도 양구군 양구읍 우정로 77,,38.09786141,127.9923799
